age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,ada.num,label
35,188563,9,0,0,50,-1.998176072,no
51,292110,9,0,0,35,-1.897003695,no
30,348592,9,0,0,44,-0.389437941,no
23,141003,9,0,0,60,-2.6134102,no
56,163212,9,99999,0,40,-1.703878044,yes
38,107302,9,0,0,50,-0.389437941,no
19,219300,10,0,0,25,-2.374677108,no
42,188808,13,0,0,30,-0.644615411,no
33,220860,9,0,0,45,-1.175878741,no
55,256953,9,0,0,44,-1.771387514,no
30,345522,9,3103,0,70,-0.389437941,yes
22,357612,9,0,0,60,-0.479746444,no
34,177733,5,0,0,35,-2.354979408,no
24,315303,9,0,0,25,-2.43661986,no
68,65730,9,0,0,25,-0.724046255,no
61,232719,14,0,0,50,0.701824724,no
37,207066,10,0,0,40,-1.292497645,no
49,46537,9,594,0,10,-1.520345364,no
31,120460,10,0,0,50,-0.135122527,yes
59,186479,11,0,0,50,-0.084866999,no
43,83348,9,0,0,60,0.028430546,no
34,226629,9,0,0,40,-2.534668333,no
37,187311,10,0,0,60,-1.642688281,no
46,218890,9,0,0,60,-1.108200889,no
20,238685,10,0,0,32,-1.642688281,no
41,173682,14,0,0,40,0.701824724,no
41,347653,14,0,0,40,0.599898478,yes
56,130454,13,0,0,40,0.663267173,yes
35,181705,9,3103,0,40,-0.479746444,yes
49,220618,9,0,0,37,-1.919272279,no
19,217769,10,594,0,10,-2.709285422,no
26,190040,13,0,0,40,-1.862344263,no
20,138352,9,0,0,30,-1.817167921,no
53,229465,16,0,0,50,0.876957461,yes
29,51461,12,0,0,45,-1.323477214,no
46,149388,13,0,0,40,0.377210318,yes
27,416946,9,0,0,40,-0.547255914,no
39,124685,14,0,0,99,0.40436642,yes
40,105936,13,0,0,40,-0.759421118,no
30,168906,10,0,0,44,-1.87807321,no
61,205482,9,0,0,60,-1.740405206,no
27,150025,9,0,0,40,-1.863889755,no
46,189762,12,0,0,56,-1.129474184,no
23,101094,10,0,0,60,-2.218489502,no
30,298871,14,0,1887,45,0.513985771,yes
37,108140,14,15024,0,45,0.701824724,yes
32,124187,5,0,0,40,-1.005490455,no
23,38455,10,0,0,11,-1.627105959,no
50,64667,9,0,0,60,-1.54253212,no
42,209370,9,0,0,30,-1.567519249,no
43,34218,10,0,0,40,0.28274596,no
52,318975,9,0,0,40,-1.894890047,no
34,227282,10,0,0,40,-1.292497645,no
20,178390,10,0,0,30,-2.024486472,no
36,185099,15,0,0,55,1.021759884,yes
44,138845,10,0,0,40,-0.135122527,no
24,217602,9,0,0,60,-0.389437941,no
29,274969,9,0,0,42,-2.132388624,no
55,254711,13,0,0,20,0.377210318,yes
58,101480,11,0,0,40,-1.067889658,no
18,170544,7,0,0,20,-2.671171449,no
52,76131,10,0,0,40,0.211337824,yes
31,102270,4,0,0,40,-2.337081691,no
37,339772,9,0,0,40,-0.547255914,no
50,158284,10,0,0,40,-0.135122527,no
42,201908,15,99999,0,50,0.93145138,yes
59,105745,11,0,0,45,-0.084866999,yes
41,117585,9,0,1977,50,-0.389437941,yes
22,180060,13,0,0,40,-1.01554973,no
21,30619,10,0,0,38,-1.642688281,no
20,140513,10,0,0,25,-2.532495081,no
58,407138,4,2936,0,50,-1.602729964,no
30,198265,13,0,0,40,0.377210318,yes
51,192182,10,7298,0,40,-0.135122527,yes
48,30575,11,0,0,70,0.333001488,yes
31,175059,9,0,0,40,-1.526069376,no
43,175943,9,0,0,20,-1.648539473,no
32,111836,10,0,0,50,-0.2929405,no
39,210610,15,0,0,31,1.306192629,yes
23,170302,9,0,0,38,-1.263378905,no
53,177063,10,0,0,45,-0.135122527,yes
25,207875,4,0,0,40,-1.602729964,no
43,271665,9,0,0,45,-0.479746444,no
41,188615,10,0,0,40,-0.135122527,yes
47,348886,9,0,0,40,-0.389437941,yes
26,31143,9,0,0,45,-0.479746444,no
32,323055,9,0,0,40,-0.389437941,no
30,113838,11,3137,0,60,-0.180810734,no
64,250117,13,0,1902,50,0.377210318,yes
59,50929,10,0,0,60,-0.129398514,yes
49,105444,8,0,0,39,-0.541425843,no
44,271282,13,0,0,56,-0.994806047,no
64,388625,6,0,0,10,-0.913541921,yes
47,159869,9,0,0,56,-0.479746444,yes
84,135839,11,0,0,14,-1.067889658,no
68,115772,9,0,0,40,-0.68238719,no
50,309017,10,0,0,45,-1.156948256,no
46,282538,11,0,0,40,-1.420766281,no
48,146268,13,7688,0,40,0.377210318,yes
60,135470,3,0,0,40,-1.485954389,no
57,159319,14,0,0,50,0.701824724,yes
50,143353,9,0,0,12,-1.919272279,no
52,229375,9,0,0,40,-1.526069376,no
65,160654,9,0,0,20,-0.724046255,no
37,104359,10,0,0,40,-0.135122527,no
35,51700,10,0,0,40,-1.292497645,no
56,291529,14,0,0,50,0.707548736,yes
21,243368,1,0,0,50,-2.658176718,no
34,209101,13,5178,0,55,0.377210318,yes
51,241843,1,0,0,40,-0.857412949,no
32,270335,13,0,0,40,-0.4716512,yes
25,178505,10,0,1504,45,-1.913043142,no
37,49687,13,0,1980,40,-0.409230482,no
46,411037,6,0,0,35,-2.195249782,no
32,207668,13,15024,0,45,0.377210318,yes
39,29814,9,0,0,40,-0.389437941,no
41,169473,9,0,0,30,-1.526069376,no
24,216867,6,0,0,30,-2.888628036,no
46,254367,9,0,1590,48,-1.546813059,no
24,186831,10,0,0,45,-1.540624122,no
20,145917,10,0,0,15,-1.977296595,no
36,103323,12,2829,0,40,0.027900935,no
44,342510,16,7688,0,40,0.952013604,yes
34,130078,14,7688,0,32,0.674954621,yes
46,227310,10,0,0,40,-1.749834328,no
32,257978,11,0,0,40,-1.466816573,no
32,29312,9,0,0,40,-0.389437941,no
23,216129,10,0,0,40,-2.024486472,no
44,109684,14,0,0,40,-0.760500145,no
24,155150,9,0,0,40,-0.389437941,no
63,124015,14,0,0,40,-0.216374453,yes
43,117915,14,0,0,40,-0.455550395,no
41,251305,10,0,0,40,-0.22543103,no
49,195727,13,0,0,40,0.377210318,no
23,233711,9,0,0,50,-0.389437941,no
81,192813,4,0,0,25,-0.735952718,no
61,228287,9,0,0,50,-0.389437941,no
28,209934,10,0,0,40,-2.662151111,no
27,276776,10,0,0,40,0.150934328,yes
53,88725,9,0,0,40,-2.013582588,no
29,220419,13,0,0,56,-0.774440788,no
40,198692,10,5178,0,60,-0.135122527,yes
56,264436,10,0,0,40,-1.26602995,no
27,58124,13,0,0,40,-1.288173409,no
23,210526,9,0,0,40,-2.278801886,no
24,236601,10,0,2339,43,-0.921563327,no
25,144483,9,0,0,40,-1.802904178,no
23,275357,10,0,0,35,-1.642688281,no
51,45599,9,0,0,40,-1.175878741,no
38,193026,9,0,0,50,-0.383713928,yes
44,136546,16,0,1902,40,0.876957461,yes
32,296282,13,0,0,40,0.377210318,no
38,246463,9,0,0,45,-0.389437941,no
38,133963,13,0,0,50,-0.759421118,yes
24,223811,10,0,0,40,-0.135122527,no
28,329426,13,0,0,40,-0.494107945,no
36,169037,9,0,0,40,-1.897003695,no
30,292472,10,0,0,55,-0.383249004,yes
46,168211,10,5013,0,60,0.28274596,no
40,225823,10,0,0,60,-0.921563327,no
34,113838,10,0,0,45,-0.135122527,yes
57,172667,10,0,0,32,-0.469730841,no
37,126675,13,0,0,40,-1.094285141,no
59,121912,10,0,0,40,-0.135122527,yes
36,107302,14,0,0,60,0.701824724,yes
37,190105,9,0,0,55,-2.628992522,no
41,49797,10,0,0,40,-1.471021809,no
34,24266,11,7688,0,40,-0.084866999,yes
28,190303,12,0,0,40,-1.734437359,no
20,470875,9,0,0,32,-1.917800777,no
35,185556,14,0,1887,40,0.701824724,yes
27,91189,9,0,0,40,-2.278801886,no
39,151835,6,0,0,40,-0.913541921,no
35,350103,13,0,0,40,0.377210318,no
54,421561,14,0,0,45,0.701824724,yes
67,256821,9,0,0,20,-1.327972702,no
33,215288,7,0,0,40,-2.828989423,no
19,93604,4,0,1602,32,-2.854429271,no
62,588484,13,0,0,20,0.377210318,yes
36,149419,10,0,0,55,-0.921563327,no
53,158993,9,0,0,38,-1.771387514,no
17,143034,6,0,0,4,-2.294728876,no
24,121313,9,0,0,40,-0.389437941,no
80,26865,4,0,0,20,-2.448133877,no
45,289230,13,0,0,48,-0.994806047,yes
31,223212,4,0,0,50,-2.854429271,no
20,249087,10,0,0,40,-2.709285422,no
54,111469,10,0,0,40,-1.271753962,no
47,111797,10,0,0,35,-2.417846265,no
43,209149,9,0,0,35,-1.526069376,no
32,339482,14,0,0,48,-0.455550395,no
48,102585,14,0,0,40,-0.670191641,no
27,170301,14,0,0,45,-0.80574103,no
29,33315,12,0,0,40,-0.822673646,no
30,339388,10,0,0,72,-0.129398514,yes
29,95465,9,0,0,42,-1.546813059,no
32,349148,12,0,0,40,0.033624947,yes
44,48087,13,0,0,40,0.377210318,yes
36,272944,11,0,0,60,-0.084866999,yes
26,115717,10,0,2051,40,-0.135122527,no
20,169022,10,0,0,36,-1.642688281,no
59,130532,10,0,0,40,-1.50436519,no
17,234780,9,0,0,40,-2.43661986,no
31,234500,13,0,0,40,0.452266461,no
40,179508,9,0,0,55,-0.389437941,no
43,220776,14,0,0,35,0.701824724,yes
28,68393,9,0,0,46,-1.897003695,no
43,421837,10,0,0,40,-0.772787165,no
39,61343,6,0,0,60,-0.823233417,no
29,485944,13,0,0,40,-1.669971601,no
45,174533,10,7298,0,50,-0.135122527,yes
29,335015,9,0,0,48,-0.389437941,no
39,163205,13,0,0,50,-0.450680355,yes
29,170301,9,2829,0,40,-0.314381798,no
41,89942,9,3674,0,45,-1.266187245,no
43,184846,9,0,0,60,-1.613569541,no
53,199287,5,0,0,9,-2.355238236,no
53,133219,9,4386,0,30,-0.547255914,yes
49,306289,9,0,0,40,0.028430546,yes
42,136996,10,0,0,48,-0.48694353,no
28,206088,13,0,0,40,-1.130355436,no
22,124942,10,0,0,45,-2.218489502,no
60,491214,9,0,0,30,-1.378184612,no
21,159567,9,0,0,50,-1.546813059,no
30,116508,9,0,0,40,-0.395073172,no
35,177974,9,0,0,40,-0.583440971,yes
27,262723,10,0,0,40,-1.685700548,no
53,346253,9,0,0,35,-2.258058204,no
31,93326,10,0,0,40,-2.045192662,no
46,258498,14,0,0,40,-0.664467629,no
63,316627,6,0,0,10,-1.157841731,no
62,200332,9,0,0,40,-0.389437941,no
45,88061,7,0,0,40,-2.749674539,no
22,71379,10,0,0,35,-1.642688281,no
41,174196,10,0,0,40,-0.217884358,no
53,149784,9,0,0,40,-0.389437941,no
21,254904,9,0,0,30,-1.897003695,no
58,179715,13,0,0,47,0.377210318,yes
39,165743,5,0,0,40,-0.847672482,no
46,84790,9,0,0,40,-0.389437941,yes
30,437458,10,0,0,40,-0.22543103,yes
57,44273,9,0,0,40,-1.372460599,no
28,183627,10,0,0,50,-0.135122527,no
30,67187,9,0,0,8,-2.786810495,no
71,216601,7,0,0,40,-1.54358272,no
38,189916,10,0,0,40,-0.060066384,no
37,45937,13,0,0,48,0.738323316,yes
42,267252,14,0,0,45,-0.51354484,yes
43,153109,12,0,0,60,-1.434423933,no
47,181405,15,15024,0,40,0.93145138,yes
54,108960,7,0,0,40,-0.781807504,no
22,401690,10,0,0,20,-3.012341746,no
39,187089,10,0,0,40,-1.271753962,no
42,132222,13,0,0,60,-1.512153628,no
24,109053,9,0,0,25,-1.817167921,no
26,220499,9,0,0,40,-1.782197988,no
35,86648,15,7688,0,50,1.021759884,yes
26,284343,9,0,0,40,-1.546813059,no
70,220589,10,0,0,12,-1.123869198,no
27,199343,9,0,0,38,-0.383713928,no
21,221955,5,0,0,40,-2.9130671,no
38,292307,13,0,0,40,-0.681221944,no
30,156763,9,0,0,40,-2.278801886,no
18,193290,10,0,1721,20,-2.024486472,no
65,244749,9,0,0,20,-0.857481996,no
28,111520,7,0,0,40,-3.237624604,no
46,122026,13,0,0,44,0.377210318,yes
29,158218,9,0,0,35,-1.782197988,no
24,165474,13,0,0,40,-1.094285141,no
69,156387,9,0,0,40,-0.724046255,no
26,211435,9,0,0,40,-2.132388624,no
23,156423,13,0,0,20,-2.056347293,no
33,261639,10,4064,0,40,-0.2929405,no
30,184435,9,0,0,40,-1.704631033,no
24,107882,9,0,0,40,-1.897003695,no
36,177616,3,0,0,40,-2.026371059,no
26,246025,9,0,0,20,-2.097902109,no
49,147322,11,0,0,40,-0.637403493,no
29,353352,11,0,0,40,-1.512596979,no
42,136177,10,0,0,38,-1.507138892,no
49,172246,13,99999,0,40,0.795078805,yes
31,189759,14,0,0,40,0.701824724,yes
58,25124,11,0,2377,65,-0.175175503,no
26,96130,9,0,0,40,-1.643664695,no
42,231813,7,0,0,40,-0.781807504,no
24,200295,10,0,0,35,-1.292497645,no
37,126569,14,0,0,60,0.701824724,yes
21,96844,10,0,0,20,-1.642688281,no
27,83517,9,0,0,60,-2.278801886,no
18,156056,9,0,0,12,-2.278801886,no
29,131310,12,0,0,40,-2.211653646,no
32,107843,9,5178,0,50,-0.389437941,yes
25,245121,9,0,0,40,-0.472199772,no
29,124950,13,0,0,40,-1.444475776,no
51,117847,9,0,0,99,-0.724046255,no
56,104447,10,0,2339,40,-1.465756992,no
29,208577,9,0,0,40,-0.389437941,yes
26,167350,9,0,0,45,-0.389437941,no
54,339518,12,0,0,40,-1.319051498,no
30,108247,13,0,0,40,0.377210318,yes
51,189511,11,0,0,50,-0.090502231,yes
65,194456,13,0,0,40,0.614966996,yes
51,239284,9,0,0,40,-1.378184612,no
22,210474,9,0,0,40,-1.897003695,no
24,185452,13,0,0,50,-1.130355436,no
66,128609,9,0,0,40,-1.668305029,yes
41,53956,13,0,1980,56,-0.409230482,no
59,255822,9,0,0,60,-0.758010254,no
27,347513,10,0,0,40,-1.642688281,no
47,134671,9,0,0,40,-1.286520044,no
21,337766,10,0,0,40,-0.135122527,no
62,159699,13,0,0,38,0.183207288,no
31,36592,9,0,0,91,-0.479746444,no
24,194096,9,0,0,45,-2.628992522,no
29,37599,10,0,0,36,-0.921563327,no
47,54260,7,0,0,40,-2.671171449,no
25,212800,10,0,0,40,-2.374677108,no
38,65624,10,0,0,45,-0.135122527,no
41,175883,9,0,0,60,-0.389437941,no
36,112660,9,0,0,40,-2.6134102,no
29,293073,13,0,0,50,-0.780164801,yes
61,27086,9,0,0,40,-1.175878741,no
31,157640,13,7688,0,55,0.377210318,yes
21,189013,10,0,0,35,-2.374677108,no
28,209301,9,0,1848,40,-0.389437941,yes
34,114973,9,0,0,30,-1.802904178,no
50,88926,9,5178,0,40,-0.314381798,yes
38,165848,13,0,0,44,0.377210318,no
24,109869,10,0,0,40,-2.024486472,no
27,106039,13,0,0,50,-1.491409945,no
50,222020,9,0,0,48,-0.103381086,no
61,223133,9,0,0,40,-1.68388735,no
47,116927,9,0,0,42,0.028430546,yes
35,23621,9,0,0,70,-1.546813059,no
43,145762,13,0,0,40,0.377210318,no
23,122346,9,0,0,40,-2.278801886,no
19,236570,9,0,0,16,-2.628992522,no
28,171133,11,0,0,40,-2.32442158,no
39,189404,13,0,0,40,0.377210318,yes
29,143582,9,0,0,35,-0.240536038,no
47,33865,10,0,0,48,-1.271753962,no
28,63042,9,0,0,35,-2.278801886,no
71,200418,3,0,0,40,-0.848289751,no
31,308540,10,0,0,40,-0.135122527,yes
41,316820,15,0,0,45,0.235319083,yes
62,225652,4,3411,0,50,-1.29967364,no
30,48520,12,0,2002,40,0.027900935,no
31,118941,10,0,0,20,-2.00374279,no
17,184198,7,0,0,13,-3.021362085,no
43,677398,13,0,0,45,0.795078805,yes
30,180574,10,0,0,40,-1.913043142,no
21,32639,10,0,0,20,-1.286773633,no
28,266070,10,0,0,40,-1.642688281,no
28,192010,13,0,0,35,0.452266461,no
49,106634,14,27828,0,35,-0.387872543,yes
60,171315,9,0,0,40,-0.758010254,no
66,314347,9,0,0,40,-0.881864228,no
76,209674,4,0,0,7,-2.436305075,no
58,197319,13,0,0,45,0.377210318,yes
32,161075,9,0,0,40,-1.782197988,no
66,262285,13,0,0,99,0.377210318,no
25,210794,10,0,0,40,-2.374677108,no
22,235733,9,0,0,45,-1.897003695,no
42,125461,13,4650,0,35,-1.506429615,no
42,204033,13,0,0,35,0.768208702,no
34,107793,9,0,0,40,-0.395073172,yes
35,198841,15,0,0,50,0.93145138,yes
23,213719,12,0,0,36,-2.36947162,no
23,207546,7,0,0,40,-0.781807504,no
26,108542,10,0,0,40,-0.135122527,yes
28,186720,10,0,0,50,-2.374677108,no
51,59590,9,0,0,20,-0.314381798,no
30,251120,12,0,0,40,-0.891717505,no
50,199301,11,0,0,16,-2.32024397,no
26,97698,14,0,0,32,-0.455550395,no
40,85668,4,0,0,60,-0.965065326,no
26,126829,10,0,0,40,-1.292497645,no
31,54929,10,0,0,60,-0.921563327,no
57,316000,9,0,0,40,-0.389437941,no
39,170174,9,0,0,60,0.028430546,yes
21,195808,7,0,0,15,-3.005779763,no
31,159187,10,0,0,40,-0.135122527,yes
49,159816,13,99999,0,20,0.452266461,yes
36,460437,5,0,0,40,-1.984303917,no
26,164488,13,0,0,10,-0.780164801,no
36,359397,7,0,0,40,-0.796460151,no
40,190507,9,0,0,60,-0.389437941,yes
24,255474,7,0,0,40,-0.781807504,no
25,203871,11,0,1887,40,-0.009810857,yes
44,75012,9,0,0,80,-0.389437941,no
66,176315,13,401,0,20,-0.499538986,no
40,53835,13,0,0,50,0.377210318,yes
22,230704,12,0,0,20,-1.999812861,no
73,252431,10,0,0,1,-0.150374887,no
43,188436,11,0,0,48,-0.8713078,no
25,161631,10,0,0,40,-0.135122527,no
33,182511,11,0,0,40,-1.456883364,no
37,249720,11,0,0,32,-1.635034138,no
33,106014,13,0,0,40,-0.409230482,no
22,177125,10,0,0,50,-1.292497645,no
41,482677,6,0,0,30,-0.748177275,no
56,189975,10,0,1902,60,-0.135122527,yes
17,179807,6,0,0,16,-3.397396312,no
35,188391,13,0,0,55,0.377210318,yes
23,127876,10,0,0,35,-1.642688281,no
40,137421,14,0,0,35,-0.161341884,yes
48,85341,13,0,0,45,0.382934331,no
24,240063,13,0,0,20,-0.780164801,no
44,374423,14,0,1902,40,0.54400675,yes
51,311350,13,0,0,40,0.377210318,yes
28,103432,9,0,0,45,-2.049689279,yes
36,192337,9,0,0,40,-1.541089047,no
28,53063,13,0,0,45,0.377210318,no
28,392100,9,0,0,40,-1.759982803,no
18,169745,4,0,0,40,-3.204619907,no
30,398827,9,0,0,60,-0.615537868,no
44,124924,9,0,0,40,-1.027102579,no
18,34125,6,0,0,28,-3.062787998,no
38,125550,9,0,0,35,-1.526069376,no
44,242434,13,27828,0,60,-0.849729621,yes
41,197069,10,4650,0,40,-0.813657245,no
33,170979,15,0,1887,40,0.93145138,yes
44,235182,10,0,0,50,-0.135122527,yes
67,168224,13,0,0,40,0.183207288,no
24,361278,10,0,0,40,-1.642688281,no
61,130466,9,0,0,40,-1.965390544,no
31,246439,12,0,0,45,-1.861463011,no
51,138852,9,0,0,40,-0.389437941,no
49,126077,9,0,0,35,-0.479746444,no
33,177824,9,0,0,40,-2.137512492,no
46,45857,9,0,0,33,-1.526069376,no
20,216811,10,0,0,40,-2.374677108,no
29,31161,9,0,0,40,-1.254665169,no
17,57324,6,0,0,30,-2.712597363,no
33,340332,13,0,0,45,-0.958688964,no
32,171637,10,0,0,40,-2.374677108,no
33,102130,10,0,0,40,-2.359094786,no
36,122353,10,0,0,68,-0.129398514,no
40,104719,10,0,0,40,-0.135122527,no
57,222216,10,0,0,60,-0.150374887,no
37,175390,9,0,0,40,-1.919272279,no
54,172281,14,0,0,40,-0.084616077,yes
45,213897,14,0,1902,40,0.544071632,yes
41,170230,13,0,0,45,-0.994806047,no
60,495366,9,0,0,38,-1.526069376,no
56,147989,10,0,0,40,-0.941896127,no
48,217019,9,0,0,28,-2.290206597,no
23,190483,13,0,0,20,-1.862344263,no
47,114754,9,0,0,40,-0.389437941,no
66,263637,6,0,0,40,-0.823233417,no
28,33798,8,0,0,50,-1.698800961,no
35,178322,11,0,0,50,-0.090502231,yes
30,455995,7,0,0,45,-2.029491126,yes
64,159938,9,8614,0,40,-1.510487055,yes
35,117381,13,8614,0,45,-0.780164801,yes
39,98941,13,0,0,40,-0.780164801,yes
50,197189,14,0,0,60,0.701824724,no
53,208302,6,0,0,34,-0.823233417,no
29,46609,6,0,0,40,-2.240352755,no
23,335067,13,0,0,50,-0.780164801,no
36,484024,9,0,0,40,-1.41126367,no
37,179481,13,0,0,40,0.377210318,yes
52,294691,9,0,0,40,-0.724046255,no
40,566537,1,0,1672,40,-1.5008016,no
26,152240,10,0,0,40,-2.024486472,no
55,36314,4,0,0,72,-0.679008471,no
44,132921,12,0,0,36,-1.479664819,no
28,192384,13,0,0,40,0.377210318,yes
48,121124,9,0,0,50,-0.389437941,yes
28,179498,13,0,0,40,-0.780164801,no
67,239705,16,0,0,12,0.617213242,no
73,220019,5,0,0,9,-2.071804082,no
32,42900,15,15024,0,50,1.307816739,yes
25,86872,9,0,0,40,-0.389437941,no
38,184456,9,3464,0,80,-0.302227943,no
23,125525,13,0,0,42,-1.512153628,no
19,167428,9,0,0,30,-2.278801886,no
33,91666,9,0,0,40,-0.389437941,no
28,394927,10,0,0,40,-0.135122527,yes
27,257124,10,0,0,25,-2.024486472,no
20,218962,9,0,0,40,-1.546813059,no
35,91839,13,7688,0,20,0.219392345,yes
21,57211,9,0,0,40,-2.278801886,no
20,347391,10,0,0,60,-1.450315619,no
41,195096,13,0,0,50,0.795078805,no
36,172129,5,0,0,40,-0.847672482,no
19,225156,5,0,0,45,-0.847672482,no
45,172111,13,0,0,60,-1.146900008,no
32,222900,13,0,0,50,-0.795146978,yes
87,90338,9,0,0,2,-1.36260229,no
36,89202,13,0,0,50,-1.512153628,no
36,131039,9,0,0,35,-2.122726868,no
34,426431,13,0,0,40,0.286901815,no
46,238162,13,0,0,45,0.377210318,yes
27,335764,7,0,0,35,-2.31017034,no
20,68358,10,0,0,12,-2.374677108,no
33,339388,12,0,0,40,-0.707867939,no
62,138157,9,0,0,12,-0.389437941,no
48,287647,16,7688,0,55,1.488828978,yes
47,297884,6,0,0,40,-1.461789453,no
38,115634,10,0,0,40,-0.129398514,no
27,118598,9,0,0,35,-2.290206597,no
46,216934,13,0,0,40,-0.180117875,no
31,183043,14,0,1977,48,0.701824724,yes
31,55104,9,0,0,25,-1.526069376,no
46,31411,7,0,0,40,-0.808677606,no
57,199768,9,0,1902,30,0.028430546,yes
21,205939,10,0,0,40,-2.359094786,no
34,56460,13,0,0,41,-1.365740365,no
35,94529,9,0,0,40,-1.955457336,no
57,317969,9,0,0,50,-0.389437941,no
51,96586,10,0,0,40,-0.135122527,yes
29,337953,11,2885,0,40,-0.084866999,no
27,116662,9,0,0,40,-0.383713928,no
25,199947,9,0,0,40,-0.314381798,no
24,341294,9,0,0,40,-0.389437941,no
35,168475,10,0,0,60,-0.22543103,yes
88,141646,4,0,0,5,-1.693929865,no
20,87467,10,0,0,18,-2.368953095,no
46,268358,7,0,0,40,-1.959888812,no
17,452406,7,0,0,15,-3.179180058,no
53,127671,4,0,0,40,-0.965065326,no
38,415578,6,0,0,40,-0.823233417,yes
46,106662,13,99999,0,55,-0.450680355,yes
17,292285,7,0,0,25,-3.015638072,no
36,143774,10,0,0,12,-0.060066384,yes
52,148509,6,0,0,45,-2.016940772,no
42,228320,13,5178,0,45,0.377210318,yes
41,179580,10,0,0,36,-1.271753962,yes
42,209752,15,0,0,55,1.027483896,yes
60,50783,4,0,0,40,-1.29967364,no
29,175639,10,0,0,28,-1.507138892,no
34,89644,10,0,0,55,-0.135122527,yes
19,341631,9,0,0,25,-2.50196687,no
50,174752,9,0,0,40,-1.266187245,no
51,172281,13,0,0,40,-0.450680355,no
46,181413,12,0,0,40,0.520825565,no
35,193815,13,0,1977,48,0.377210318,yes
40,146520,14,0,0,40,0.701824724,yes
44,79531,11,0,0,40,-0.084866999,yes
46,153501,9,0,0,40,-1.704631033,no
28,132750,9,0,0,20,-1.919272279,no
17,171461,6,0,0,20,-3.397396312,no
57,173242,13,0,0,35,-0.753697105,no
24,376474,9,0,0,40,-0.724046255,no
27,358636,10,2829,0,70,-0.135122527,no
32,188557,9,0,0,40,-1.546813059,no
41,115411,10,2174,0,45,-1.653552154,no
18,213024,10,0,0,30,-2.114794976,no
36,128757,13,7298,0,36,0.219392345,yes
38,180288,10,0,1977,60,-0.135122527,yes
30,391114,12,0,0,40,-1.129474184,no
49,107597,9,14084,0,30,-1.851762809,yes
31,82508,10,0,0,40,-1.292497645,no
27,218781,9,0,0,50,-0.389437941,no
59,190541,9,0,0,40,-0.103381086,yes
39,142897,11,0,0,50,-2.021820713,no
44,151089,9,0,0,40,-0.383713928,no
17,276718,9,0,0,20,-2.278801886,no
30,226443,13,0,0,50,0.377210318,yes
39,280570,13,3103,0,50,0.377210318,yes
45,142871,10,0,0,50,-1.288706632,no
24,109414,10,0,0,20,-1.619245514,no
27,210313,9,0,0,28,-1.85088919,no
33,150154,13,0,0,40,0.377210318,no
24,172987,13,0,0,50,0.377210318,no
51,196828,10,0,0,38,-1.271753962,yes
21,25631,10,0,0,40,-2.114794976,no
39,196673,9,5013,0,40,-0.314381798,no
49,31339,9,0,0,40,-0.383713928,no
32,157747,10,0,0,40,-0.135122527,no
39,191002,9,0,0,40,-2.2832237,no
52,31460,9,0,0,38,-1.175878741,no
30,127610,13,0,0,35,-0.844298581,no
34,123291,6,0,0,40,-2.250963397,no
81,143732,2,0,0,30,-2.006340413,no
35,167691,9,0,0,20,-2.628992522,no
65,153522,9,0,0,17,-1.613569541,no
38,216845,9,0,0,42,-1.782197988,no
46,182128,14,6497,0,50,-0.670191641,no
35,267966,7,0,0,50,-1.939182622,no
27,163127,11,0,0,35,-0.009810857,no
22,121076,13,0,0,40,-1.862344263,no
67,36876,9,0,0,55,-0.479746444,no
49,175958,7,0,0,40,-0.59856499,no
20,342599,10,0,0,35,-2.024486472,no
58,215900,9,0,0,40,-1.688929039,no
39,239119,14,0,0,40,-0.330550727,no
38,283293,9,0,0,40,-0.547255914,no
51,335997,9,0,1902,40,-0.389437941,yes
36,177858,13,0,0,40,-0.987610532,no
58,243929,13,0,0,48,-0.494107945,no
41,401134,13,0,0,40,-0.989082034,no
30,136651,3,0,0,40,-1.485954389,no
32,262153,9,0,0,40,-0.389437941,no
46,23545,9,0,0,40,-1.175878741,no
56,265086,9,0,0,50,-0.389437941,yes
27,322208,10,0,0,40,-2.01876246,no
25,330774,5,0,0,40,-0.847672482,no
29,464536,13,0,0,40,0.377210318,no
53,221722,14,14344,0,50,-0.800017018,yes
36,161141,9,0,0,40,-0.389437941,no
20,174714,10,0,0,15,-2.024486472,no
37,28887,9,0,0,40,-0.583440971,yes
30,131415,13,0,0,60,-1.130355436,no
38,127772,9,0,0,50,-1.998176072,no
46,245724,10,0,0,50,-1.011871831,no
51,133336,9,0,0,40,-0.389437941,yes
30,374454,9,0,0,40,-2.065685542,no
41,170924,10,0,0,7,-1.557128494,no
37,180667,9,0,0,40,-0.583440971,no
58,31732,10,0,0,45,-0.135122527,yes
64,199298,4,0,0,30,-2.220216766,no
24,241752,9,0,0,40,-1.546813059,no
72,131699,10,0,0,6,-1.123869198,no
56,381965,13,15024,0,40,0.382934331,yes
35,267891,9,0,0,38,-0.314381798,no
64,222966,4,0,0,40,-1.241830187,no
30,396538,9,0,0,29,-1.802904178,no
49,240841,4,0,0,35,-2.337081691,no
23,89089,13,0,0,30,-1.130355436,no
53,53812,10,0,0,54,-1.123869198,no
35,214816,13,0,0,40,0.377210318,yes
20,198148,9,0,0,40,-2.278801886,no
56,231781,9,0,0,40,-0.389437941,yes
49,179869,9,0,0,40,-0.389437941,yes
30,267281,13,0,0,50,-0.780164801,no
25,410009,10,0,0,40,-1.87807321,no
