age,fnlwgt,education.num,hours.per.week,label
35,81232,13,50,1
30,111567,10,40,1
30,190040,13,40,0
28,190060,9,40,1
55,176219,13,40,0
27,180103,11,40,0
46,109209,10,40,1
45,166181,9,25,0
69,122850,6,20,0
53,87158,9,40,0
46,278200,9,40,0
23,233923,10,20,0
22,163687,6,15,0
67,139960,4,40,0
29,49087,13,50,0
35,185084,9,48,1
49,377622,12,50,0
17,47771,7,20,0
32,379412,10,40,0
58,234481,6,40,0
42,162140,13,45,1
51,136913,9,40,0
33,219553,12,50,0
17,154337,7,13,0
24,381895,7,40,0
19,124884,5,25,0
60,116746,6,40,0
28,210765,9,40,0
38,439592,10,40,0
58,329793,13,45,1
20,379198,9,40,0
22,163870,9,40,0
43,102606,9,48,0
52,124793,8,40,0
23,314645,12,15,0
22,148294,7,35,0
27,214385,9,40,0
60,210827,13,40,1
35,230279,9,40,0
27,82393,9,40,1
27,221977,2,40,0
54,96062,9,40,0
56,117400,10,35,0
52,289436,16,60,1
52,177487,9,40,0
55,135803,13,35,0
58,126104,6,65,0
44,136986,10,60,1
60,313852,14,25,0
38,320811,9,50,1
66,34218,9,50,1
21,180339,10,45,0
57,300104,9,84,1
20,140764,10,20,0
29,132675,7,40,0
50,138022,10,40,0
33,218164,9,40,0
55,174533,13,72,0
42,298885,9,40,0
39,352188,13,40,0
29,250679,9,40,0
19,243941,10,25,0
22,281432,10,30,0
67,188903,13,40,1
55,171780,12,30,0
18,214617,10,30,0
49,174274,9,80,0
47,178341,6,46,1
36,323726,10,40,0
37,216473,9,48,1
53,195638,9,40,0
35,215323,13,40,0
19,163072,10,34,0
39,200863,12,55,0
56,466498,11,60,1
63,167501,10,10,1
48,213140,9,80,0
21,41183,10,20,0
18,210932,9,40,0
50,124963,9,35,1
25,91334,11,75,0
53,608184,13,40,1
39,148903,9,50,1
62,147393,4,40,1
61,394534,9,6,0
38,278924,13,50,1
34,226872,13,40,0
47,275095,5,50,0
61,213321,10,40,0
24,175778,13,40,0
33,361497,9,70,0
19,148955,10,35,0
51,114758,7,48,1
42,126320,10,40,0
29,167716,9,99,0
33,163003,13,40,0
20,51816,9,40,0
53,304504,10,45,1
17,132636,7,15,0
21,145389,10,25,0
27,135046,10,40,0
34,176711,9,40,0
42,147099,9,30,0
25,102476,13,50,1
75,248833,9,14,0
23,69847,13,20,0
51,346871,13,55,1
64,21174,9,40,1
45,91044,14,15,0
46,110457,14,55,1
27,538193,7,50,0
46,135339,11,40,1
41,99254,14,30,0
23,48343,9,27,0
33,295589,13,50,1
48,147397,9,36,0
44,202565,9,45,0
27,365745,6,20,0
60,232618,9,40,0
31,192900,10,40,0
30,181091,13,40,0
31,386299,10,40,0
40,92036,13,40,0
36,61299,10,40,0
51,183611,12,55,0
35,203717,11,50,0
44,187584,9,40,0
42,171424,13,45,1
29,239511,10,50,0
31,80058,9,64,0
28,78529,10,40,0
35,102946,10,45,0
34,125279,9,40,0
42,55854,13,40,0
44,244974,9,60,0
41,106900,14,60,1
28,272132,15,65,0
47,655066,13,40,1
47,52795,10,46,0
42,38389,13,40,1
39,144154,13,80,0
34,304030,9,40,0
43,145711,10,72,1
29,338270,9,40,0
32,211699,12,40,1
18,147612,9,8,0
24,293579,9,20,0
30,203488,10,40,1
34,203463,10,40,0
29,115677,13,40,0
47,213668,10,65,1
26,208122,13,15,0
27,188576,13,40,1
35,162256,11,40,0
37,173192,11,40,0
22,450695,9,30,0
48,163706,13,70,1
49,543922,9,42,1
40,36885,10,50,0
58,97969,2,40,0
41,26669,10,40,0
56,32855,9,40,0
49,253973,6,40,0
32,186993,9,40,0
47,350759,9,40,1
67,167015,13,30,0
39,153047,9,50,1
26,300290,7,40,0
26,91683,6,35,0
44,408531,9,40,1
21,298342,10,40,0
39,187847,10,40,0
26,190762,10,18,0
40,382499,9,50,0
23,247090,5,55,0
20,138768,9,30,0
52,254230,5,45,1
32,169186,9,5,0
28,402771,9,40,0
34,157165,10,40,0
68,116993,15,60,1
25,159603,9,34,0
76,97077,6,12,0
68,141181,5,2,0
18,78817,9,20,0
28,107189,9,40,0
44,323627,13,5,0
27,176683,9,40,0
23,119156,9,40,0
37,504871,10,40,0
43,229148,13,50,0
22,211013,9,40,0
18,190776,10,30,0
21,131404,9,30,0
39,131808,10,80,1
53,169846,9,40,1
64,228140,13,40,1
50,155594,12,50,1
48,210369,9,40,0
19,60688,10,35,0
43,212490,11,40,0
29,266070,13,80,0
27,467936,10,48,0
29,185019,8,40,0
32,114419,11,50,0
44,368757,10,40,0
49,204629,13,40,1
23,216867,10,37,0
59,662460,6,15,0
45,213334,14,45,0
28,371408,13,47,0
29,160731,14,50,0
30,85374,10,45,0
41,134724,11,40,1
44,121352,10,50,0
44,33121,10,72,0
32,212276,13,60,1
50,134247,10,50,1
41,107276,11,45,0
39,140854,9,50,0
42,235786,12,50,1
52,326156,10,40,1
34,34862,13,60,1
40,50191,5,40,0
35,168817,9,40,0
36,28738,12,35,0
27,506436,10,40,0
25,165622,14,55,0
46,288608,9,40,0
53,479621,11,40,0
70,291998,10,65,1
40,135056,12,40,0
24,174413,13,40,0
69,159077,7,48,0
65,228182,13,40,1
56,53481,9,40,0
62,99470,9,45,1
48,56482,6,40,0
57,194161,9,42,1
42,443508,16,45,1
32,86723,9,52,0
29,157612,13,45,0
42,252518,15,40,1
39,34028,13,48,0
49,52590,9,40,0
40,124520,11,50,1
28,203171,10,40,0
39,102953,9,40,0
39,179668,13,40,1
43,240504,10,70,1
69,92852,9,5,0
40,329341,14,35,1
29,164040,9,40,0
53,137192,13,50,0
53,260106,15,50,0
36,68781,10,35,0
33,144064,13,50,0
42,33895,13,40,0
26,134945,9,40,0
19,168294,9,40,0
20,69911,10,15,0
43,175485,10,40,0
46,142490,10,40,0
36,404661,10,40,1
50,195372,4,36,0
43,142444,10,55,1
41,178510,13,45,0
48,141511,6,45,1
18,233136,7,15,0
46,99086,10,40,1
19,450200,10,30,0
27,160972,9,50,0
35,368825,10,60,1
44,30424,12,40,0
30,149184,13,45,1
34,255098,13,40,0
46,143189,3,40,0
37,205359,10,15,0
48,304791,10,40,0
41,121012,7,50,0
33,139057,9,84,1
35,150309,10,40,1
22,278021,9,40,0
59,168569,15,50,0
44,117728,11,40,1
31,128591,5,40,0
22,399087,3,40,0
56,124137,15,45,1
47,363418,13,45,1
55,298449,16,60,0
18,343161,7,16,0
37,194820,9,42,0
46,330087,13,45,1
62,57970,4,40,0
43,195385,9,40,0
39,206074,13,45,1
28,215955,9,40,0
57,80149,13,40,1
23,202920,11,40,0
51,77905,11,40,0
38,269318,10,40,1
25,248990,2,24,0
27,153291,15,50,1
78,27979,9,32,0
64,170483,9,38,0
36,108320,9,40,0
32,160634,13,60,0
37,35309,9,40,0
42,179533,9,40,1
50,166419,7,40,0
38,174242,10,40,1
48,191389,10,50,0
50,103063,13,40,1
22,33272,9,25,0
22,31102,10,4,0
26,51961,10,55,0
34,211948,9,40,0
28,290429,4,50,0
46,58126,9,40,0
39,365739,10,40,0
42,114580,14,70,0
44,27242,12,40,0
46,249686,15,50,1
20,428299,9,40,0
31,202450,9,40,0
51,266336,13,50,1
35,99146,13,50,0
36,182898,13,40,1
17,72321,7,12,0
20,194686,10,15,0
53,216931,4,38,0
51,94432,9,40,0
33,180551,9,40,0
19,167428,10,40,0
61,60641,13,45,0
62,192236,13,40,1
18,126142,6,30,0
51,249706,10,40,0
23,256628,4,32,0
48,181758,16,60,1
46,29696,9,40,0
41,229148,9,60,0
32,227012,9,40,0
74,132112,9,48,0
20,112668,10,20,0
28,52732,4,40,0
43,34640,9,40,1
21,403860,10,40,0
19,240841,10,50,0
20,42279,10,30,0
25,55636,9,40,0
30,321024,10,40,0
29,204984,9,40,1
59,122283,15,40,1
63,106648,9,12,0
45,213140,10,45,1
33,289442,9,40,0
35,193260,14,40,1
24,99386,13,40,0
20,420973,10,20,0
32,44392,12,40,0
44,111275,9,56,0
81,26711,11,20,0
27,178778,13,80,1
47,166894,10,40,0
55,296991,15,40,1
37,282872,9,40,0
53,202733,14,70,1
42,109067,13,40,0
36,69251,9,40,0
22,234474,10,25,0
20,55465,9,35,0
41,236021,13,40,1
39,225544,8,40,0
21,108670,9,40,0
19,71592,10,40,0
26,134004,10,40,0
37,212005,11,40,1
39,344743,10,50,1
34,107624,10,50,0
24,194829,9,45,1
24,174461,10,45,0
23,87528,13,45,0
32,479179,7,40,0
26,311497,13,40,0
71,287372,16,10,1
43,133584,10,40,0
56,331569,9,36,0
32,53135,9,40,0
33,44392,9,20,0
56,178033,10,60,0
50,117295,6,40,0
23,243190,10,20,0
34,167497,10,50,1
60,162347,15,40,1
39,243485,9,45,0
22,253799,13,45,0
66,107196,9,18,0
57,114686,11,44,0
37,184456,13,40,1
49,101722,15,60,1
59,357943,13,40,1
44,320071,9,40,1
25,267594,10,40,0
26,122920,9,56,0
78,135692,10,40,0
40,155106,5,40,1
60,101110,11,40,1
44,175669,7,36,1
28,199998,9,25,0
45,160187,9,40,0
36,184456,13,55,1
34,219619,9,40,0
54,99434,9,40,1
24,201680,9,60,0
21,203055,10,40,0
21,356772,9,40,0
44,281739,10,50,1
71,494223,10,2,0
47,165517,14,40,1
50,82566,14,45,1
43,151809,9,30,0
25,12285,10,20,0
18,152246,10,16,0
31,181824,13,35,1
22,175431,9,20,0
44,150755,13,40,0
47,315110,10,20,0
36,137314,11,45,0
41,220821,14,70,1
64,307786,2,20,0
32,447066,13,50,1
47,162236,13,35,1
20,333505,9,30,0
43,304175,14,50,1
37,75024,9,25,0
46,292504,10,40,0
34,198613,7,25,0
26,86483,10,40,0
29,140830,9,40,0
50,135339,8,40,1
46,192793,10,40,0
55,306164,9,40,0
37,160035,10,40,0
51,197163,15,50,1
25,383306,13,40,0
29,195721,6,40,0
29,238680,10,55,0
48,118330,13,40,1
48,185870,6,70,0
39,61518,10,50,1
18,100875,7,28,0
27,170148,13,28,0
28,192283,14,80,1
28,375482,13,40,0
28,56340,13,20,0
45,36032,9,40,0
24,456367,9,40,0
46,124733,10,40,0
39,179137,9,40,0
41,149102,13,60,1
28,187746,13,40,0
24,153082,9,35,0
40,125776,11,40,1
64,163510,14,50,1
37,268598,4,40,0
66,28367,13,99,0
41,47902,13,45,1
18,240330,8,18,0
24,216563,9,40,0
26,142226,13,40,0
30,198091,9,44,0
54,178946,9,48,1
33,130057,12,45,0
50,155434,9,40,1
26,202203,3,40,0
51,201560,13,40,1
30,342709,9,40,0
49,125892,15,40,1
19,418176,9,32,0
31,459465,10,50,0
55,26683,9,60,0
68,90526,8,35,0
28,389857,9,16,0
26,109609,10,30,0
42,47012,13,40,0
23,159709,9,40,0
44,106900,9,68,0
48,119199,13,44,0
62,176839,13,38,0
61,106330,9,40,0
50,135465,13,50,1
38,129573,14,40,1
29,184806,15,50,0
40,272960,12,42,1
52,48413,9,40,0
35,152307,7,40,0
27,60726,9,40,0
22,174461,13,40,0
24,245361,9,40,0
33,153151,9,40,0
32,261056,13,60,0
62,174201,5,25,0
29,243875,11,40,0
36,115360,6,40,0
25,266600,9,40,0
47,280483,9,40,0
38,102945,13,52,1
21,212213,12,40,0
41,193553,10,64,1
29,167610,9,40,0
30,153549,9,50,1
28,167336,9,45,1
40,214242,9,50,0
25,456604,7,40,0
25,221757,9,45,0
46,222115,13,40,1
45,259412,15,50,1
35,209609,9,60,0
34,241259,9,40,0
31,187901,10,40,0
61,116230,13,40,1
32,226883,9,40,0
50,63000,10,60,1
41,240124,10,50,0
26,171928,11,50,0
60,114263,13,40,1
18,142647,10,20,0
28,232945,9,30,0
30,342709,9,40,0
20,170091,10,35,0
53,263925,9,40,1
45,103540,9,40,1
33,392812,13,45,1
17,224073,7,20,0
39,107302,13,35,1
25,201737,10,40,0
53,39643,9,58,0
40,34113,9,43,0
23,267955,10,40,0
60,95680,9,45,1
24,115085,9,40,0
38,91716,7,40,0
31,178370,9,99,1
23,196674,10,40,0
28,180928,9,40,0
39,237943,9,40,0
22,399020,10,55,0
25,152035,9,40,0
23,49296,9,40,0
53,53197,14,40,1
54,162439,9,98,1
38,31964,5,40,0
46,161508,6,40,0
47,141511,16,60,1
32,185732,7,40,0
19,142738,10,20,1
21,92898,9,40,0
25,105930,9,40,0
52,157454,9,40,0
54,186117,13,45,1
20,107658,10,10,0
54,205066,6,36,0
72,259762,9,10,0
55,141807,9,40,0
52,108914,9,40,1
67,192916,9,11,0
31,395170,11,24,0
40,104235,14,99,0
66,174486,16,35,1
51,129301,5,45,0
22,105686,9,40,0
27,129009,13,55,0
22,424494,10,25,0
37,42645,9,40,0
30,229051,5,37,0
43,210013,10,50,1
27,604045,13,40,1
40,154374,15,60,1
37,213726,9,40,0
52,180949,10,30,0
57,79539,9,40,0
33,133861,9,62,0
28,119793,9,60,0
30,352542,13,40,0
33,83231,9,40,0
40,175398,11,20,0
20,215232,10,10,0
40,151294,9,48,0
32,383269,13,40,0
20,95989,10,40,0
58,48433,9,40,0
35,106448,11,40,0
24,43475,13,40,0
40,94210,13,50,1
90,51744,14,50,1
37,198097,9,60,0
44,172160,7,40,0
18,340117,7,50,0
47,177087,10,50,1
24,70261,10,40,0
35,103323,14,45,0
43,125405,9,40,0
45,182703,14,36,0
27,157941,11,45,0
61,180632,9,40,0
34,295922,10,40,1
37,312766,9,40,0
32,62272,9,40,0
27,132412,6,40,0
25,182656,11,40,0
35,202683,13,40,0
39,453686,13,40,1
60,149281,9,40,0
34,107960,3,40,0
30,415266,9,40,1
44,138975,9,55,0
44,139338,8,40,0
29,178649,9,20,0
27,246372,9,40,0
17,208463,9,20,0
48,70668,6,40,0
32,87310,14,60,1
41,33310,9,40,0
39,238255,9,40,0
20,199698,5,35,0
58,35520,10,40,1
21,131230,10,10,0
20,215495,10,40,0
21,129345,10,40,0
23,69911,1,15,0
44,192381,13,40,1
29,211299,11,45,0
56,36990,9,52,1
26,92795,15,80,0
46,28419,11,50,0
66,107627,9,60,1
35,171327,9,40,0
66,174276,10,50,1
23,215395,10,40,0
55,200497,14,45,1
39,126494,9,40,0
40,158275,9,40,0
30,252752,13,40,0
27,122913,4,40,0
41,33126,13,40,1
34,191856,10,40,1
29,71067,15,55,0
39,63910,10,40,0
33,34080,10,40,1
25,152165,13,40,0
65,222810,11,40,0
54,221915,10,50,0
37,174308,9,40,0
27,199471,11,38,0
29,565769,1,40,0
59,515712,4,40,0
38,187847,11,50,1
51,348099,9,40,0
67,81761,9,20,0
45,305474,6,40,0
31,226443,13,40,0
75,311184,13,24,0
61,195789,14,30,0
36,325374,10,40,0
40,221172,14,65,1
30,182771,13,15,0
44,172026,9,40,1
62,312286,15,35,0
28,84547,13,40,1
35,269323,13,40,1
43,241506,13,36,0
60,40856,11,46,1
29,128604,9,40,0
36,269722,13,55,1
38,188612,10,45,0
36,171482,10,56,1
42,193995,10,38,0
37,139180,7,40,0
47,173783,13,60,1
37,259089,13,40,0
47,187440,9,40,1
36,54229,12,37,0
63,50120,9,25,0
24,161092,13,40,0
42,212760,10,60,1
60,231770,9,65,1
26,108822,9,40,0
42,209818,13,55,0
27,115945,14,45,1
17,102446,8,35,0
20,85041,10,20,0
38,206535,10,50,0
66,249043,7,40,1
59,398626,16,45,1
74,41737,9,30,0
45,362883,10,40,0
20,266467,9,40,0
57,388225,10,40,1
24,433580,10,40,0
37,410034,9,56,0
47,207120,11,38,1
32,111567,9,49,1
45,132563,15,40,0
37,86459,12,50,0
51,108435,14,80,1
20,173736,5,40,0
28,198258,11,40,0
66,439777,6,25,0
26,195105,9,40,0
27,191202,9,45,0
34,170769,9,50,1
19,206599,10,16,0
20,211391,10,25,0
40,33219,12,60,0
49,294671,13,50,0
44,160369,9,60,0
22,234731,9,40,0
61,227266,9,40,0
20,379525,10,10,0
46,131091,14,50,1
54,108739,7,40,0
18,280298,9,24,0
63,198206,10,30,0
42,385591,9,50,1
53,313243,10,45,1
41,208470,9,40,1
34,456399,12,40,0
44,187322,13,40,0
17,195262,7,17,0
56,105582,10,50,1
54,175262,1,40,0
35,187167,9,40,0
32,114937,13,40,0
42,190044,11,52,1
48,199763,10,20,0
47,287320,14,40,0
35,316141,10,40,0
36,235195,10,32,0
43,230684,9,40,1
29,195760,9,35,0
36,73023,9,70,0
24,81145,10,75,0
36,320811,10,40,1
33,79303,9,45,0
27,165365,9,40,0
19,188618,9,24,0
50,222381,10,40,0
33,136331,9,40,0
34,154120,9,55,0
33,176711,13,40,0
34,114185,13,50,0
76,253408,10,40,0
53,155983,14,65,1
50,293196,9,40,1
45,1366120,11,8,0
28,116298,4,45,0
18,344742,6,40,0
47,248145,3,50,0
55,146326,14,45,1
35,186488,9,50,0
29,258862,13,45,0
47,357848,9,40,1
49,276309,10,40,0
19,282721,10,12,0
44,181762,10,50,0
51,170579,9,40,1
56,131608,9,10,0
46,114797,9,36,0
33,209768,13,40,1
33,157216,14,40,0
27,216481,10,40,0
46,328216,15,45,1
20,181796,9,40,0
20,117222,10,40,0
28,112403,9,40,0
35,126569,9,40,0
46,248895,13,40,1
36,75826,6,40,0
28,83879,9,40,0
43,149909,9,42,1
55,183810,14,55,1
44,52505,10,99,0
21,212114,10,8,0
58,314482,9,40,1
54,172962,13,40,0
37,267085,10,40,0
54,236157,14,40,1
22,141040,9,35,0
20,105312,10,18,0
30,66194,13,60,0
21,226181,13,40,0
32,309903,6,25,0
33,55176,4,40,0
31,87891,9,40,0
32,348460,11,50,0
58,114495,9,40,0
22,48343,10,40,0
90,171956,10,40,0
56,236676,9,50,1
38,326701,12,40,1
63,123157,9,40,0
60,166153,10,50,0
37,269722,9,38,0
41,172712,13,40,1
42,344060,9,40,1
32,92003,13,40,1
45,355978,10,60,1
27,113464,2,35,0
31,130057,14,60,1
64,239450,14,45,1
38,119177,9,55,1
47,285335,10,50,1
24,284317,13,30,0
44,282192,12,60,0
48,173938,9,60,0
57,161097,9,26,0
20,38238,7,25,0
26,176008,9,40,0
28,405793,12,45,1
28,147889,6,40,0
36,241998,13,50,0
28,226089,6,40,0
51,135102,9,65,0
35,249456,13,40,0
26,106950,10,40,0
50,211319,13,50,1
29,221428,8,35,0
28,88419,9,40,0
26,239043,7,40,0
43,75993,9,35,0
55,200453,10,40,0
21,357029,10,20,0
45,363677,16,30,1
33,132565,7,40,0
37,31670,9,60,0
45,123088,9,50,0
33,236013,12,55,1
43,212888,13,38,0
41,212894,3,40,0
24,200295,10,40,0
59,229939,9,40,0
59,70857,9,40,1
17,121470,8,10,0
46,212120,11,40,1
46,164682,11,40,0
35,98900,10,40,0
43,186077,9,40,0
32,321313,9,40,0
60,176360,13,40,1
24,197200,9,44,0
55,111625,9,60,0
40,176716,10,40,1
39,284166,9,50,1
51,43354,7,40,1
49,314773,11,40,0
50,172281,9,50,1
50,195638,6,40,0
25,181598,7,40,0
28,123147,10,40,1
26,333108,9,40,0
18,397606,9,40,0
53,127749,9,40,1
32,118551,13,35,1
47,61885,13,40,1
26,136951,9,40,0
64,133144,9,16,0
38,29874,13,48,1
33,201988,14,45,0
72,163921,10,20,0
37,205339,9,49,0
21,216129,9,35,0
47,194360,9,7,1
23,117618,13,24,0
59,168079,9,35,0
20,229414,9,30,0
45,56841,9,40,1
24,194891,11,40,0
19,98283,10,32,0
31,330715,9,40,0
41,106982,13,52,0
28,200775,14,40,0
43,343121,10,30,0
17,230789,5,22,0
55,82098,9,55,0
35,111319,12,45,1
25,136309,7,40,0
22,227994,10,39,0
23,39182,9,40,0
23,214542,10,50,0
43,390369,2,70,0
24,537222,9,50,0
56,314149,16,50,1
20,138994,9,40,0
20,305874,10,40,0
37,110861,10,40,0
56,203580,9,35,0
48,82098,10,65,0
32,230420,9,45,0
61,128230,9,30,0
58,35723,9,60,0
32,178691,13,45,0
40,178417,9,35,0
29,206889,9,40,0
63,31389,7,12,0
27,79661,9,40,1
33,226525,9,60,0
41,132125,9,40,0
32,121634,6,40,0
36,167482,6,40,0
44,755858,9,70,1
60,69251,14,38,1
49,241350,9,40,1
22,262819,10,40,0
47,326857,11,40,0
64,251292,3,20,0
17,260797,6,23,0
38,102478,9,40,0
57,186202,9,40,0
27,230997,13,45,0
60,389254,9,40,0
68,67791,10,40,0
31,203488,9,40,0
30,205407,9,40,0
29,232914,11,40,0
46,219611,10,40,0
45,155489,10,60,1
38,69306,10,40,0
35,372525,13,40,0
28,217530,10,35,0
48,191858,10,40,0
44,202466,10,60,0
39,202662,10,40,0
38,98080,10,40,0
36,181705,10,40,0
27,132718,9,40,0
47,155509,9,35,0
30,100734,10,40,0
60,236470,4,40,0
21,188923,9,25,0
42,256448,10,15,0
41,165815,9,40,0
24,29302,10,40,0
35,189623,16,45,1
45,246431,13,30,0
38,189922,11,50,1
62,202958,10,40,0
48,202322,2,40,0
43,25005,14,12,0
19,92863,9,20,0
25,177625,9,40,0
37,105813,11,40,1
19,181118,9,20,0
56,220896,9,40,1
55,189664,9,40,1
57,110199,9,20,0
27,147638,13,40,0
45,126876,9,40,0
22,195532,13,40,1
58,365410,10,99,0
72,139889,10,74,0
39,324420,2,45,0
28,115677,12,32,0
20,166371,9,40,0
28,175389,12,40,0
33,111567,11,40,0
33,280111,7,38,0
26,76996,10,38,0
28,194690,4,60,0
37,187346,3,40,0
41,202565,9,40,1
59,80467,9,24,0
57,265099,15,60,0
47,380127,9,40,0
33,214635,9,50,0
30,181372,13,40,1
24,265567,7,35,0
32,137367,7,40,0
19,37085,10,30,0
51,251487,4,40,0
49,177211,13,40,0
36,161132,10,56,0
23,180339,12,65,0
21,181761,10,10,0
42,194537,9,40,0
35,258339,15,55,1
30,190912,7,40,0
37,123361,13,50,1
39,140169,6,40,0
37,121772,9,40,0
40,193537,10,40,0
53,224894,3,10,0
31,118584,10,40,0
28,138692,13,40,1
21,83704,5,30,0
51,192588,13,35,0
55,231738,9,40,0
33,97939,12,42,0
24,175069,13,50,0
56,208809,9,40,1
38,186191,9,60,0
20,231981,10,32,0
36,174640,11,60,1
22,215251,9,40,0
47,242552,10,40,0
23,214238,4,40,0
80,120796,9,40,0
36,127388,12,40,0
57,36091,9,40,0
59,165695,13,20,1
56,285832,14,70,0
34,94413,10,40,0
62,352156,9,40,0
28,196690,9,40,0
46,72896,10,50,0
41,67339,7,40,1
39,334291,9,40,0
45,181970,9,40,0
30,101859,4,50,0
65,137354,10,20,0
33,55291,14,40,1
41,176716,9,60,0
51,159755,11,38,1
48,125933,10,38,0
49,298130,4,40,0
41,86399,10,38,0
59,148526,10,40,0
73,29778,9,37,0
26,150062,9,50,0
40,119578,13,20,0
35,329759,9,40,0
21,103205,9,40,0
22,27937,10,36,0
37,125933,12,50,1
48,242923,9,40,1
48,75619,9,60,0
39,151248,10,35,0
20,180052,10,40,0
41,209547,9,40,0
42,350550,10,45,0
18,280901,9,15,0
43,198316,13,50,1
46,32825,9,60,0
28,189186,11,40,0
90,313986,9,40,1
26,109564,9,40,0
47,95155,13,43,1
58,258883,13,60,1
19,222445,10,10,0
57,204816,14,30,0
30,170449,14,40,1
19,181265,10,30,0
32,257068,10,37,0
44,157765,9,40,0
42,177937,13,45,0
53,152810,14,55,1
45,199058,13,48,0
37,82540,5,70,1
33,70164,13,60,0
22,554317,5,35,0
31,190027,9,40,0
30,330802,9,40,0
35,257416,11,40,0
28,258862,11,18,0
39,326566,10,40,0
42,159449,9,40,0
36,207202,6,60,0
52,159755,13,40,1
33,578701,13,40,0
26,50103,10,40,0
45,341762,14,65,1
72,94242,10,16,0
35,187589,11,40,0
37,163392,9,40,0
37,219546,13,47,0
24,215243,13,42,0
25,193787,10,60,0
23,408988,10,38,0
19,169853,9,24,0
33,162930,13,50,0
39,32650,11,60,0
41,177305,12,60,1
50,341797,12,40,1
30,168443,9,30,0
35,327435,10,45,1
24,356861,6,50,0
65,172906,12,50,1
42,210857,13,50,1
50,231196,13,50,0
26,104830,14,35,0
53,157059,9,50,0
24,165201,10,45,0
40,198270,10,40,0
39,216473,13,60,1
60,23063,4,40,0
31,123037,10,13,0
35,230268,10,40,0
24,200967,9,36,0
37,239409,14,60,1
57,399246,13,40,0
34,177675,13,55,1
21,209955,10,20,0
29,105598,10,58,0
33,191385,13,40,0
28,218039,9,40,0
24,23438,9,40,0
49,115784,10,40,0
45,34091,13,38,1
54,81859,9,40,1
20,304710,10,20,0
49,362795,14,80,1
54,116428,6,40,0
61,186000,11,40,0
19,219867,9,35,0
40,116632,13,40,0
24,228395,13,40,0
40,179735,11,50,0
48,359808,9,40,1
40,259307,10,50,0
37,342084,10,60,1
33,120460,9,40,0
20,291979,9,35,0
21,143436,9,40,0
61,198542,13,40,0
32,188048,13,40,0
63,43313,6,40,0
50,116814,9,40,0
47,232149,14,45,0
21,166851,9,40,0
40,99185,13,60,0
33,159929,9,40,0
55,128045,9,40,0
38,172538,9,55,0
66,262552,10,7,0
36,186035,10,60,1
63,546118,10,35,1
58,316849,10,40,0
54,111130,10,50,1
50,305147,13,40,0
24,318612,10,40,0
32,26803,10,84,1
51,99185,13,60,1
25,274228,9,65,0
34,114691,9,40,1
19,129059,10,30,0
44,195881,10,45,0
25,143062,13,30,0
49,197038,13,50,1
34,183557,9,25,0
40,157240,14,30,1
20,37783,10,25,0
49,122066,10,25,0
25,281412,9,35,0
25,216010,12,40,0
52,196504,4,40,0
36,61778,9,40,1
31,197886,10,45,1
60,116961,4,20,0
57,225913,10,45,1
41,33331,9,45,0
36,218490,11,60,0
30,54608,13,40,0
27,1490400,10,40,0
21,110677,10,40,0
21,304949,10,10,0
39,99270,9,40,0
44,147206,10,40,0
40,234397,13,40,1
48,30840,10,45,0
48,145041,9,40,0
28,250967,9,40,0
53,163826,10,45,1
22,110371,9,50,0
36,174242,13,60,0
23,179241,11,40,0
32,235124,8,30,0
33,103435,15,50,1
28,168524,11,40,0
53,220640,13,20,0
65,172684,13,44,1
33,195488,9,52,0
39,34066,10,50,1
28,183151,12,60,0
55,106498,6,35,0
64,165020,7,48,0
30,437825,13,20,0
39,282461,11,40,1
34,173201,14,50,0
23,211968,10,23,0
34,167781,9,50,0
22,195143,10,29,0
55,173422,10,40,0
31,182539,10,45,0
34,269723,9,50,0
68,201732,10,40,0
30,143078,13,55,1
52,172962,13,40,0
31,203463,13,40,0
40,46221,16,55,1
40,428584,9,20,0
25,190107,9,40,1
56,170324,3,40,0
33,344073,13,50,0
69,61958,9,6,0
47,331650,9,8,1
58,178660,8,40,0
27,126060,9,40,0
28,270887,12,65,0
43,163215,13,35,1
46,30111,9,40,1
42,213214,12,40,0
35,104329,9,40,0
30,196385,13,35,1
48,103713,14,40,1
34,52537,9,30,0
29,29865,9,50,0
24,86745,13,16,0
56,32604,10,40,0
31,185528,10,35,0
56,225927,5,40,0
31,181091,9,50,1
35,180342,9,40,0
43,128354,9,30,0
61,221943,10,40,1
27,219371,9,35,0
28,155621,10,50,0
27,252813,15,45,0
55,316027,4,40,0
38,205359,7,32,0
32,260954,7,30,0
52,94988,3,50,0
39,387068,9,40,1
54,175339,13,40,1
26,135603,14,48,0
68,76371,9,35,0
22,334593,10,40,0
34,175697,11,75,0
49,33673,8,35,0
45,84324,12,50,1
27,116207,5,32,0
20,34862,10,72,0
43,99220,13,40,1
29,423158,10,40,0
21,197387,9,20,0
49,165539,10,90,0
41,190786,13,20,0
50,370733,9,40,0
45,330087,9,40,0
56,131916,9,50,0
53,147629,12,80,1
21,223515,10,40,0
27,106721,9,40,0
44,190739,9,32,0
39,312271,10,60,0
23,137214,9,37,0
22,268145,13,40,0
30,270889,10,40,1
28,451742,9,40,0
30,257295,10,40,0
36,289148,10,40,0
52,276515,13,40,0
27,214695,13,50,0
19,60412,10,15,0
46,268234,11,40,1
20,436253,10,35,0
46,192779,13,45,1
34,243165,13,30,1
41,214242,10,72,1
40,30201,11,35,0
32,197505,9,40,0
